scientific_name_id,scientific_name,korean_name,family_scientific_name,family_korean_name,genus_scientific_name,genus_korean_name,species_name,subspecies_name,resource_type
1691,Aconitum sibiricum Poir.,노랑투구꽃,Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,sibiricum,,자생종
28238,Fritillaria aurea Schott,노랑패모,Liliaceae,백합과,Fritillaria,패모속,aurea,,재배품종
1000,Celtis edulis Nakai,노랑팽나무,Ulmaceae,느릅나무과,Celtis,팽나무속,edulis,,자생종
1958,Melilotus suaveolens Ledeb.,노랑풀싸리,Leguminosae,콩과,Melilotus,전동싸리속,suaveolens,,자생종
12186,Trichosanthes kirilowii var. japonica Kitam.,노랑하늘타리,Cucurbitaceae,박과,Trichosanthes,하늘타리속,kirilowii,japonica,자생종
12163,Schizopepon bryoniifolius Maxim.,노랑하늘타리,Cucurbitaceae,박과,Schizopepon,산외속,bryoniifolius,,자생종
24417,Pulsatilla koreana f. flava (Y.N.Lee) W.T.Lee,노랑할미꽃,Ranunculaceae,미나리아재비과,Pulsatilla,할미꽃속,koreana,flava,자생종
22996,Pulsatilla cernua var. koreana f. flava Y.N.Lee,노랑할미꽃,Ranunculaceae,미나리아재비과,Pulsatilla,할미꽃속,cernua,flava,자생종
13224,Rosa xanthina Lindl.,노랑해당화,Rosaceae,장미과,Rosa,장미속,xanthina,,자생종
22186,Nerium indicum f. lutescens Makino,노랑협죽도,Apocynaceae,협죽도과,Nerium,협죽도속,indicum,lutescens,자생종
12242,Astragalus mongholicus Bunge,노랑황기,Leguminosae,콩과,Astragalus,황기속,mongholicus,,자생종
2195,Euonymus oxyphyllus Miq.,노랑회나무,Celastraceae,노박덩굴과,Euonymus,화살나무속,oxyphyllus,,자생종
19240,Hepatica asiatica Nakai,노루귀,Ranunculaceae,미나리아재비과,Hepatica,노루귀속,asiatica,,자생종
22187,Vicia cracca f. leucantha Nakai,노루목등갈퀴,Leguminosae,콩과,Vicia,나비나물속,cracca,leucantha,자생종
7497,Pyrola japonica Klenze ex Alef.,노루발,Pyrolaceae,노루발과,Pyrola,노루발속,japonica,,자생종
7497,Pyrola japonica Klenze ex Alef.,노루발풀,Pyrolaceae,노루발과,Pyrola,노루발속,japonica,,자생종
19134,Actaea asiatica H. Hara,노루삼,Ranunculaceae,미나리아재비과,Actaea,노루삼속,asiatica,,자생종
6838,Astilbe rubra Hook.f. & Thomson,노루오줌,Saxifragaceae,범의귀과,Astilbe,노루오줌속,rubra,,자생종
25710,Astilbe 'Glut',노루오줌 '글러트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25708,Astilbe 'Gloria',노루오줌 '글로리아',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25709,Astilbe 'Gloria Purpurea',노루오줌 '글로리아 퍼퍼레아',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25748,Astilbe 'W. E. Gladstone',노루오줌 '더블유 이 글래드스톤',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25696,Astilbe 'Deutschland',노루오줌 '도이칠란트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25699,Astilbe 'Dusseldorf',노루오줌 '뒤셀도르프',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25698,Astilbe 'Drum And Bass',노루오줌 '드럼 앤 배스',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25697,Astilbe 'Diamant',노루오줌 '디아망',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25731,Astilbe 'Rheinland',노루오줌 '라인란트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25730,Astilbe 'Red Sentinel',노루오줌 '레드 센티넬',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25733,Astilbe 'Rock And Roll',노루오줌 '록 앤 롤',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25719,Astilbe 'Lollipop',노루오줌 '롤리팝',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25720,Astilbe 'Mainz',노루오줌 '마인츠',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25721,Astilbe 'Moerheimii',노루오줌 '모이르헤이미',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25722,Astilbe 'Montgomery',노루오줌 '몽고메리',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25750,Astilbe 'Weisse Gloria',노루오줌 '바이세 글로리아',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25747,Astilbe 'Vesuvius',노루오줌 '베수비어스',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25746,Astilbe ser. 'Vesta',노루오줌 '베스터',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25679,Astilbe 'Bonn',노루오줌 '본',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25684,Astilbe 'Burgunderrot',노루오줌 '부르군데로트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25683,Astilbe 'Bumalda',노루오줌 '부말다',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25680,Astilbe 'Brautschleier',노루오줌 '브라우트슐라이어',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25681,Astilbe 'Bremen',노루오줌 '브레멘',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25682,Astilbe 'Bressingham Beauty',노루오줌 '브레싱함 뷰티',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25738,Astilbe 'Solferino',노루오줌 '솔페리노',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25737,Astilbe 'Snowdrift',노루오줌 '스노우드리프트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25741,Astilbe 'Stand And Deliver',노루오줌 '스탠드 앤 딜리버',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25742,Astilbe 'Straussenfeder',노루오줌 '스트라우센페더',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25740,Astilbe 'Sprite',노루오줌 '스프라이트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25739,Astilbe 'Spinell',노루오줌 '스피넬',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25678,Astilbe 'Avalanche',노루오줌 '아발랑쉬',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25677,Astilbe 'Amethyst',노루오줌 '애미시스트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25701,Astilbe 'Erica',노루오줌 '에리카',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25702,Astilbe 'Etna',노루오줌 '에트나',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25700,Astilbe 'Ellie',노루오줌 '엘리',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25724,Astilbe 'Opal',노루오줌 '오팔',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25749,Astilbe 'Washington',노루오줌 '워싱턴',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25703,Astilbe 'Europa',노루오줌 '유로파',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25716,Astilbe 'Irrlicht',노루오줌 '이를리흐트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25715,Astilbe 'Inshriach Pink',노루오줌 '인쉬리아크 핑크',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25752,Astilbe 'Zuster Theresa',노루오줌 '쥐스터 테레사',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25685,Astilbe 'Cattleya',노루오줌 '카틀레야',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25718,Astilbe 'Konig Albert',노루오줌 '쾨니히 앨버트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25717,Astilbe 'Koln',노루오줌 '쾰른',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25729,Astilbe 'Queen Of Holland',노루오줌 '퀸 오브 홀란드',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25745,Astilbe 'Touch Of Pink',노루오줌 '터치 오브 핑크',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25704,Astilbe 'Fanal',노루오줌 '파날',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25705,Astilbe 'Federsee',노루오줌 '페데르제',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25706,Astilbe 'Feuer',노루오줌 '포이어',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25725,Astilbe 'Paul Gaarder',노루오줌 '폴 가르데르',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25728,Astilbe 'Professor Van Der Wielen',노루오줌 '프로페서 반 데어 비엘렌',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25707,Astilbe 'Flamingo',노루오줌 '플라밍고',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25726,Astilbe 'Peaches And Cream',노루오줌 '피치스 앤 크림',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25727,Astilbe 'Pink Lightening',노루오줌 '핑크 라이트닝',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25713,Astilbe 'Hennie Graafland',노루오줌 '하니 그라프란트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25712,Astilbe 'Heart And Soul',노루오줌 '하트 앤 소울',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25751,Astilbe 'White Wings',노루오줌 '화이트 윙스',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
25714,Astilbe 'Hyazinth',노루오줌 '히아진트',Saxifragaceae,범의귀과,Astilbe,노루오줌속,,,재배품종
8245,Pimpinella gustavohegiana Koidz.,노루참나물,Umbelliferae,산형과,Pimpinella,참나물속,gustavohegiana,,자생종
24649,Tilingia tsusimensis (Yabe) Kitag.,노루참나물,Umbelliferae,산형과,Tilingia,개회향속,tsusimensis,,자생종
6838,Astilbe rubra Hook.f. & Thomson,노루풀,Saxifragaceae,범의귀과,Astilbe,노루오줌속,rubra,,자생종
25069,Abies nordmanniana Spach,노르드마니아나전나무,Pinaceae,소나무과,Abies,전나무속,nordmanniana,,재배품종
25068,Abies nordmanniana 'Golden Spreader',노르드마니아나전나무 '골든 스프레더',Pinaceae,소나무과,Abies,전나무속,nordmanniana,,재배품종
29861,Hydrangea macrophylla var. normalis (E.H.Wilson) H. Hara,노르말리스수국,Saxifragaceae,범의귀과,Hydrangea,수국속,macrophylla,normalis,재배품종
32341,Rosa roxburghii f. normalis Rehder & E.H.Wilson,노르말리스장미,Rosaceae,장미과,Rosa,장미속,roxburghii,normalis,재배품종
25755,Astragalus norvegicus Grauer,노르베기쿠스황기,Leguminosae,콩과,Astragalus,황기속,norvegicus,,재배품종
24949,Acer platanoides L.,노르웨이단풍,Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24954,Acer platanoides 'Drummondii',노르웨이단풍 '드루몬디',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24953,Acer platanoides 'Dilaceratum',노르웨이단풍 '딜라케라툼',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24956,Acer platanoides 'Maculatum',노르웨이단풍 '마쿨라툼',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24960,Acer platanoides 'Schwedleri',노르웨이단풍 '쉬웨들레리',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24951,Acer platanoides 'Columnare',노르웨이단풍 '콜룸나레',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24952,Acer platanoides 'Crimson King',노르웨이단풍 '크림슨 킹',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24950,Acer platanoides 'Cleveland',노르웨이단풍 '클리블랜드',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24955,Acer platanoides 'Faassen's Black',노르웨이단풍 '파센스 블랙',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24957,Acer platanoides 'Palmatifidum',노르웨이단풍 '팔마티피둠',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24958,Acer platanoides 'Prigo',노르웨이단풍 '프리고',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
24959,Acer platanoides 'Pyramidale Nanum',노르웨이단풍 '피라미달레 나눔',Aceraceae,단풍나무과,Acer,단풍나무속,platanoides,,재배품종
32928,Neomarica northiana Sprague,노르티아나네오마리카,Iridaceae,붓꽃과,Neomarica,네오마리카속,northiana,,재배품종
30729,Kniphofia northiae Baker,노르티애니포피아,Liliaceae,백합과,Kniphofia,니포피아속,northiae,,재배품종
17251,Symplocos chinensis f. pilosa (Nakai) Ohwi,노린재나무,Symplocaceae,노린재나무과,Symplocos,노린재나무속,chinensis,pilosa,자생종
22147,Caryopteris divaricata (Siebold & Zucc.) Maxim.,노린재풀,Verbenaceae,마편초과,Caryopteris,층꽃나무속,divaricata,,자생종
2065,Celastrus orbiculatus Thunb.,노박덩굴,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
2065,Celastrus orbiculatus Thunb.,노박따위나무,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
2223,Tripterygium regelii Sprague & Takeda,노방구덤불,Celastraceae,노박덩굴과,Tripterygium,미역줄나무속,regelii,,자생종
2065,Celastrus orbiculatus Thunb.,노방덩굴,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
2065,Celastrus orbiculatus Thunb.,노방패너울,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
32438,Vernonia noveboracensis Willd.,노베보라켄시스버노니아,Compositae,국화과,Vernonia,버노니아속,noveboracensis,,재배품종
11253,Ledum palustre var. latifolium Michaux.,노봉백산차,Ericaceae,진달래과,Ledum,백산차속,palustre,latifolium,자생종
25654,Aster novi-belgii L.,노비벨기아스터,Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25663,Aster novi-belgii 'Rosenwichtel',노비벨기아스터 '로젠비흐텔',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25660,Aster novi-belgii 'Marie Ballard',노비벨기아스터 '마리 발라드',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25659,Aster novi-belgii 'Bridgette',노비벨기아스터 '브리짓',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25658,Aster novi-belgii 'Blue Lagoon',노비벨기아스터 '블루 라군',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25657,Aster novi-belgii 'Blue Baby',노비벨기아스터 '블루 베이비',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25664,Aster novi-belgii 'Starlight',노비벨기아스터 '스타라이트',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25656,Aster novi-belgii 'Apollo',노비벨기아스터 '아폴로',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25655,Aster novi-belgii 'Alice Haslam',노비벨기아스터 '앨리스 하슬람',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25662,Aster novi-belgii 'Purple Dome',노비벨기아스터 '퍼플 돔',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
25661,Aster novi-belgii 'Peter Harrison',노비벨기아스터 '피터 해리슨',Compositae,국화과,Aster,참취속,novi-belgii,,재배품종
29367,Hepatica nobilis Garsault,노빌리스노루귀,Ranunculaceae,미나리아재비과,Hepatica,노루귀속,nobilis,,재배품종
33075,Wollemia nobilis W.G.Jones & K.D.Hill & J.M.Allen,노빌리스울레미소나무,Araucariaceae,아라우카리아과,Wollemia,울레미아속,nobilis,,재배품종
15044,Juniperus chinensis L.,노송나무,Cupressaceae,측백나무과,Juniperus,향나무속,chinensis,,자생종
28147,Diospyros rhombifolia Hemsl.,노아시,Ebenaceae,감나무과,Diospyros,감나무속,rhombifolia,,재배품종
9173,Elsholtzia ciliata (Thunb.) Hyl.,노야기,Labiatae,꿀풀과,Elsholtzia,향유속,ciliata,,자생종
30987,Lupinus nootkatensis Donn,노오트카텐시스루피너스,Leguminosae,콩과,Lupinus,가는잎미선콩속,nootkatensis,,재배품종
19994,Persicaria orientalis (L.) Spach,노인장대,Polygonaceae,마디풀과,Persicaria,여뀌속,orientalis,,자생종
31850,Picea asperata var. notabilis Rehder & E.H.Wilson,노타빌리스가문비,Pinaceae,소나무과,Picea,가문비나무속,asperata,notabilis,재배품종
31671,Photinia beauverdiana var. notabilis (C. K. Schneid.) Rehder & E.H.Wilson,노타빌리스홍가시,Rosaceae,장미과,Photinia,홍가시나무속,,,재배품종
2065,Celastrus orbiculatus Thunb.,노파위나무,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
2065,Celastrus orbiculatus Thunb.,노팡개나무,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
2065,Celastrus orbiculatus Thunb.,노팡개더울,Celastraceae,노박덩굴과,Celastrus,노박덩굴속,orbiculatus,,자생종
22551,Rhynchosia volubilis Lour.,녹각,Leguminosae,콩과,Rhynchosia,여우콩속,volubilis,,자생종
11490,Cinnamomum camphora (L.) J.Presl,녹나무,Lauraceae,녹나무과,Cinnamomum,녹나무속,camphora,,자생종
8846,Actinidia arguta var. rufinervis Nakai,녹다래,Actinidiaceae,다래나무과,Actinidia,다래나무속,arguta,rufinervis,자생종
8846,Actinidia arguta var. rufinervis Nakai,녹다래나무,Actinidiaceae,다래나무과,Actinidia,다래나무속,arguta,rufinervis,자생종
8846,Actinidia arguta var. rufinervis Nakai,녹다래덤불,Actinidiaceae,다래나무과,Actinidia,다래나무속,arguta,rufinervis,자생종
8846,Actinidia arguta var. rufinervis Nakai,녹다래덩굴,Actinidiaceae,다래나무과,Actinidia,다래나무속,arguta,rufinervis,자생종
24028,Vigna radiata (L.) Wilczek,녹두,Leguminosae,콩과,Vigna,동부속,radiata,,자생종
12336,Vicia amoena Fisch. ex DC.,녹두두미,Leguminosae,콩과,Vicia,나비나물속,amoena,,자생종
22159,Sorbus commixta var. rufo-ferruginea Schneid,녹마가목,Rosaceae,장미과,Sorbus,마가목속,commixta,rufo-ferruginea,자생종
20284,Sorbus commixta f. rufo-hirtella Nakai,녹마가목,Rosaceae,장미과,Sorbus,마가목속,commixta,rufo-hirtella,자생종
5260,Carex raddei Kuk.,녹모사초,Cyperaceae,사초과,Carex,사초속,raddei,,자생종
22947,Elaeagnus maritima Koidz.,녹보리똥나무,Elaeagnaceae,보리수나무과,Elaeagnus,보리수나무속,maritima,,자생종
22947,Elaeagnus maritima Koidz.,녹보리수나무,Elaeagnaceae,보리수나무과,Elaeagnus,보리수나무속,maritima,,자생종
11408,Elaeagnus multiflora Thunb.,녹비늘보리수나무,Elaeagnaceae,보리수나무과,Elaeagnus,보리수나무속,multiflora,,자생종
